index,id,title,manufacturer,price,source,entity_id
1117,648,hal leonard allegro 2007 5-user labpack,,272.94,1,485
964,46,national geographic presents : redshift planetarium,topics entertainment,29.99,0,486
681,2078,national geographic redshift planetarium,,17.9,1,486
804,19,school zone pencil-pal software big phonics ( cd-rom & book ),school-zone-interactive,,0,487
1445,1237,pencil-pal big phonics,school-zone-interactive,17.9,1,487
547,1083,nova greeting card factory ( mac ),nova development,49.99,0,488
845,983,nova greeting card factory for mac,,41.99,1,488
229,1026,final draft scriptwriter 's suite [ final draft 7 & final draft av2 ],final draft,349.99,0,489
269,2327,final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software,,279.95,1,489
537,1268,acid music studio 7,sony media,78.95,0,490
1447,1059,sony media software acid music studio 7 software music production software,,69.95,1,490
892,168,autodesk discreet combustion 4 windows ),autodesk,,0,491
1448,2164,autodesk combustion 4.0 compositing software win compositing software,,889.0,1,491
966,1053,high school advantage 2008,encore,39.99,0,492
1451,759,encore software 12380 high school advantage 2008 win 2000 xp vista,,34.97,1,492
721,1206,contentbarrier x4 10.4 single user ( mac ),intego,49.99,0,493
637,537,intego contentbarrier x4 10.4,,54.99,1,493
837,413,human body 360,megasystems,29.99,0,494
1453,2873,human body 360 megasystems,,29.99,1,494
685,1089,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,e-mu,129.99,0,495
1455,1372,e-mu beat garden x for emulator x and proteus x software modules sounds for software,,69.99,1,495
523,784,axis & allies collector 's edition,encore,19.99,0,496
1462,2577,encore software 11430 axis & allies collectors edition win 98 me 2000 xp,,18.97,1,496
970,700,sims complete,aspyr media,49.99,0,497
945,412,aspyr the sims complete collection,,47.99,1,497
98,763,station access collection,sony-creative-software,29.99,0,498
1463,386,sony pc video game the station access collection dvd-rom,sony-creative-software,4.99,1,498
809,143,adobe acrobat distiller svr v6-cd linux u/u 42050142 ),adobe systems,,0,499
917,1830,adobe 42050142 acrobat distiller 6 lnx ret cd u/l lnx,,14967.47,1,499
408,797,zero-g pro pack for garageband ( appleloops ),zero-g,169.95,0,500
166,2597,east west propack for garageband av production software,,152.96,1,500
972,664,snap ! hair styler studio,topics entertainment,4.99,0,501
1465,211,topics entertainment snap ! hair styler studio,,3.44,1,501
973,0,clickart 950 000 premier image pack ( dvd-rom ),broderbund,,0,502
1469,1878,clickart 950000 premier image pack ( dvd-rom ),,48.95,1,502
858,715,mike garson jazzical suite,yamaha,34.95,0,503
1472,399,mike garson mike garson jazzical suite,,25.77,1,503
975,62,stomp inc drive washer,stomp inc,,0,504
1475,2127,drive washer 2005,,24.99,1,504
976,537,apple . mac 4.0 online service,apple,99.95,0,505
876,895,apple . mac 4.0 1yr new or renewal internet service,,99.99,1,505
486,374,mcafee virusscan plus 2007,mcafee,39.99,0,506
1029,2815,mcafee virusscan plus 2007 ( pc ),,39.99,1,506
979,38,the big mix ( mac ),aladdin,59.99,0,507
1479,2058,the big mix,,36.9,1,507
307,821,adventure workshop preschool-1st grade 8th edition,encore,19.99,0,508
785,185,encore inc adventure workshop preschool-1st grade 8th edition,,17.1,1,508
682,321,route 66 mobile 7 usa/cdn for windows mobile 5,csdc,149.0,0,509
1483,3120,route 66 mobile 7 usa/cdn for windows mobile 5 ( usa-7100-wms ),,143.04,1,509
862,1360,dragon naturally speaking standard v9,nuance-communications-inc .,99.99,0,510
1485,610,nuance communications inc. dragon ns standard v9,nuance-communications-inc .,92.51,1,510
196,162,icopydvds2 ultra by digital wunders,global-marketing-partners,89.99,0,511
1486,1493,global marketing partners icopydvds2 ultra by digital wunders,global-marketing-partners,79.9,1,511
268,1331,funny faces deluxe,fogware publishing,19.99,0,512
1487,638,fogware publishing funny faces,,16.93,1,512
983,4,singing coach unlimited,carry-a-tune technologies,99.99,0,513
1488,1905,singing coach unlimited electronic learning products,,82.5,1,513
192,1300,acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,,0,514
941,737,madison media software aspvms8000 acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,81.97,1,514
300,55,jumpstart learning games phonics ( pc & mac ),knowledge adventure,9.99,0,515
1489,2105,jumpstart phonics ( jc ),,9.9,1,515
298,1326,jumpstart world 2nd grade,knowledge adventure,19.99,0,516
1490,678,knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93,1,516
415,1138,net ad creator,laughing bird,39.99,0,517
1491,934,laughingbird the flash ad creator,,34.99,1,517
732,989,i spy fantasy v. 2 with i spy book & mini cd,topics entertainment,29.99,0,518
1493,822,topics entertainment i spy fantasy w / i spy bk & mini cd,,17.55,1,518
987,1046,riverdeep kissing canines,riverdeep,,0,519
1496,2348,encore software 12491 encore kissing canines screen saver,,17.97,1,519
988,1324,printmaster platinum v 17.0,encore software,39.99,0,520
434,674,print master platinum v17,,29.9,1,520
989,1205,micromat diskstudio mac ),micromat,99.0,0,521
649,536,micromat inc. diskstudio,,43.36,1,521
990,1295,pcdefense,avanquest software,29.95,0,522
1499,702,avanquest usa llc pcdefense,,26.11,1,522
992,631,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99,0,523
1500,2318,h & r block taxcut premium federal and state software for windows usb tax & finance software,,29.95,1,523
993,697,amazing animals with zoofari games ( win/mac ),global software,,0,524
1501,2780,global software a2663m2h amazing animals w/zoofari games win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher,,8.79,1,524
995,1180,bias peak le 5,bias,129.0,0,525
1502,2132,bias peak le 5 software music production software,,99.0,1,525
996,901,partition commander 10,avanquest,49.95,0,526
1504,150,avanquest usa llc partition commander 10,,43.32,1,526
219,273,quickbooks credit card processing kit 3.0,intuit,39.95,0,527
1508,8,qb credit card kit 3.0,intuit,25.99,1,527
776,363,sony psp media manager,sony-computer-entertainment,24.99,0,528
1509,2854,sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,1,528
1000,984,serious magic visual communicator 2.0 web,serious magic,199.99,0,529
1166,2234,serious magic visual communicator 2 web presentation software ( windows ) presentation software,,189.95,1,529
672,726,simply put software data eliminator,simply-put-software,,0,530
1518,2788,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,34.97,1,530
571,943,rome total war gold edition,sega-of-america-inc .,19.99,0,531
1520,880,sega of america inc rome total war gold edition,sega-of-america-inc .,18.77,1,531
1004,101,atari arcade classics ( mac ),macsoft,19.99,0,532
1521,1670,destineer inc 10316 destineer atari arcade classics action/adventure mac,,17.97,1,532
1005,766,brothers in arms : road to hill 30 ( dvd-rom ),ubi soft,19.99,0,533
1525,389,ubisoft brothers in arms : road to hill 30 ( pc ) thers in ar,,19.99,1,533
139,1229,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,,0,534
1526,1082,software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,,159.95,1,534
1007,639,cosmic blobs : lab rat edition ( win & mac ),solidworks corporation,39.99,0,535
1527,322,cosmic blobs : the lab rat edition by solidworks,,33.99,1,535
1008,2,noah 's ark activity center ( jewel case ages 3-8 ),victory multimedia,,0,536
912,1881,the beginners bible : noah 's ark activity center : activity center,,9.95,1,536
1010,1009,test and improve your memory ( dvd box ),tri synergy,29.99,0,537
1529,817,tri synergy inc test & improve your memory scientific brain training,,24.31,1,537
1011,1150,40 years of the x-men,git corp,49.99,0,538
1530,925,git 40 years of marvel x-men dvd-rom,,42.99,1,538
1012,1243,prey,aspyr media,39.99,0,539
1532,517,aspyr prey,,47.99,1,539
557,652,quickverse mac bible study 2007 white box,findex,59.95,0,540
1533,318,findex.com inc quickverse mac bible study 2007 white box,,37.18,1,540
1014,1348,cook 'n cd recipe cards,dvo enterprises,19.99,0,541
1535,600,dvo enterprises inc. cookn cd recipe cards,,17.55,1,541
185,760,panda software antivirus & firewall 2008 windows,panda software,,0,542
669,397,sos aggregation company panda antivirus + firewall 2008 3-user,,31.53,1,542
1015,619,ideasoft photo clip art 10 000,nova development,,0,543
1538,290,nova development corp ideasoft photo clip art 10000,,7.81,1,543
1016,433,mediapilot kit,susteen,39.95,0,544
1212,2242,mediapilot kit,,29.99,1,544
868,1270,xtreme photostory on cd and dvd 6,magix entertainment,29.99,0,545
1539,466,magix entertainment corp. xtreme photostory on cd and dvd 6,,26.14,1,545
1021,656,wanted : a wild western adventure,dreamcatcher interactive,29.99,0,546
1543,229,dreamcatcher interactive wanted wild willy west,,17.55,1,546
1024,121,microsoft licenses exch . srvr extrn conn sa eng ( 39400416 ),microsoft licenses,42166.22,0,547
432,1768,microsoft 394-00416 opens exch svr exconn l/sa qual,,22575.14,1,547
1025,188,tomb raider : legend,eidos interactive,19.99,0,548
1546,1513,eidos interactive 40022 tomb raider : legend ds 788687400220,,19.8,1,548
1026,345,portfolio media kit be syst recovery 7.0 win small business ed,symantec,50.0,0,549
1548,1520,symantec 11859201 be sys recovery 7.0 win sbs ed media cd m/l,,31.98,1,549
375,97,tournament poker 2005,eagle games,20.99,0,550
1551,1637,eagle games egl 150 tournament poker no limit texas hold 'em,eagle games,7.95,1,550
446,825,sony vegas 6,sony-pictures-digital-entertainment,599.95,0,551
193,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,1,551
394,448,instant play electric guitar ( jewel box ),topics entertainment,6.99,0,552
1552,2147,instant play electric guitar express ( jc ),,12.9,1,552
1030,60,trudy 's time and place house ages 3-6,ibm,,0,553
1553,2106,trudys time & place house,,9.9,1,553
1032,1254,john deere : welcome to merriweather farm,global-software-publishing,19.99,0,554
1556,527,john deere : welcome to merriweather farm by bold games,global-software-publishing,21.99,1,554
1033,1354,enemy territory : quake wars,aspyr media,49.99,0,555
1557,593,aspyr media inc enemy territory : quake wars,,47.04,1,555
1034,1296,starry night astronomy screensaver win/mac,imaginova,19.99,0,556
1558,692,orion/imaginova starry night screensaver,,16.27,1,556
1035,1320,snap ! kakuro,topics entertainment,4.99,0,557
1559,685,topics entertainment snap ! kakuro,,3.44,1,557
1036,764,agatha christie : and then there were none,dreamcatcher interactive,29.99,0,558
1560,387,agatha christie and then there were none e ( pc ) tha christi,,7.99,1,558
1037,485,on hand spanish 1-2-3 windows ),on-hand-software,9.99,0,559
1561,2434,csdc jc212 spanish 1-2-3 on hand software,on-hand-software,9.99,1,559
1038,120,crusader kings,atari,19.99,0,560
1565,1754,atari 26162 crusader kings mb,,21.99,1,560
1039,77,age of mythology ( mac ),macsoft,19.99,0,561
1566,1606,destineer inc 10307 age of mythology ( mac 8.6-9.x ( classic ) x v10 .1 or higher ),,17.97,1,561
1040,63,movies on psp,x-oom,,0,562
1567,2129,movies on psp,,15.9,1,562
393,768,battlefield 1942 : deluxe edition,electronic arts,29.99,0,563
1570,382,ea sports battlefield 1942 : deluxe edition ( pc ) game,,9.99,1,563
269,786,jeopardy! deluxe,encore,19.99,0,564
1572,2568,encore software 14110 jeopardy! deluxe win 2000 xp vista,,18.97,1,564
508,844,now up-to-date & contact v5 .0 ( mac ),now software,,0,565
1573,969,now software now up-to-date and contact,,109.99,1,565
1574,2463,now software num50e1r up-to-date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,,107.97,1,565
1042,1102,john deere : busy days in deerfield valley,destineer publishing,19.99,0,566
1576,967,john deere : busy days in deerfield valley by bold games,,21.99,1,566
1043,668,ford racing 2 ( mac ),feral interactive,19.99,0,567
1577,220,feral interactive ford racing 2 for os x,,24.0,1,567
847,640,alsoft diskwarrior : mac univeral binary,alsoft,,0,568
1580,323,alsoft diskwarrior for intel,,89.99,1,568
226,1227,sony super duper music looper,sony-media-software,19.99,0,569
296,1088,sony media software super duper music looper software music production software,sony-media-software,19.95,1,569
187,334,transfer my dvd,avanquest,29.95,0,570
1585,3031,transfer my dvd avanquest usa,,29.95,1,570
778,680,datapilot cell phone data transfer suite universal,susteen,79.99,0,571
1586,266,susteen inc datapilot cell phone data transfer suite universal,,67.94,1,571
601,187,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,0,572
1209,1516,adobe 42050106 acrobat distiller svr v6-cd sun 100u,adobe,5399.99,1,572
1049,812,extensis smartscale 1-user pxe-11433 ),extensis corporation,,0,573
528,2797,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99,1,573
1797,2627,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99,1,573
1050,1214,multiplication and division grades 3-4,school zone,9.99,0,574
1587,549,school zone interactive multiplication & division 3-4 on track software,,9.45,1,574
763,486,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me,symantec,,0,575
1588,2446,symantec pcanywhere 11.0 windows,,19.99,1,575
1051,702,intellimover transfer your pc deluxe,nova development,69.99,0,576
1590,410,nova development corp intellimover transfer your pc deluxe,,65.17,1,576
792,630,stopzilla 4.0,roxio,47.33,0,577
1592,274,roxio inc stopzilla 4.0,,26.14,1,577
1054,1307,spycatcher 2007for pc,avanquest,19.99,0,578
1594,716,avanquest usa llc spycatcher 2007,,17.5,1,578
1055,193,backup exec 10d win adv disk v10 .1 lic only ( e180518 ),symantec corporation .,983.34,0,579
1596,1524,backup exec 10d win adv disk v10 .1 e/f/g / s/i/j / c/k full pk,,309.99,1,579
303,161,gods : lands of infinity special edition,strategy first,29.99,0,580
1597,1491,gods : lands of infinity spec,,16.99,1,580
724,674,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,0,581
1598,256,school zone interactive flash action addition & subtraction,,8.8,1,581
1056,886,123 movies 2 ipod w / av cables umd size,bling,29.99,0,582
1599,2309,bling software limited 05013 123 movies 2 ipod w / av cables umd size,,26.14,1,582
1057,1149,burning monkey mahjongg ( mac ),freeverse software,24.99,0,583
1601,920,freeverse burning monkey mahjong 3d,,24.99,1,583
81,364,adobe premiere elements 3.0 [ lb ],adobe,99.99,0,584
275,2391,adobe premiere elements 3.0,,89.99,1,584
217,320,quicken 2007 premier,intuit,79.95,0,585
253,3055,quicken 2007 premier win cd,intuit,73.99,1,585
216,539,learning quickbooks 2007,intuit,39.95,0,586
259,0,learning quickbooks 2007,intuit,38.99,1,586
1626,2874,learning quickbooks ( pc ) intuit,,39.99,1,586
218,114,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,0,587
1628,7,qb pos 6.0 pro multi store sw,intuit,1054.99,1,587
40,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,0,588
82,332,microsoft virtual pc 7.0 windows xp home,,205.99,1,588
386,105,instant immersion spanish ( audio book ),topics entertainment,,0,589
508,1655,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61,1,589
389,44,instant immersion language lab deluxe edition,topics entertainment,,0,590
516,2062,instant immersion language lab deluxe edition,,14.9,1,590
164,23,the printshop 20 professional publisher,broderbund,69.99,0,591
1394,1437,printshop 20 pro publisher,,34.9,1,591
84,322,adobe premiere pro 2.0,adobe,849.0,0,592
30,2199,adobe premiere pro 2.0 software professional editing software,,848.95,1,592
33,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,0,593
20,2853,microsoft windows xp professional edition ( upgrade ),,199.99,1,593
