index,id,title,authors,venue,year,source,entity_id
535,638,themis : a database programming language handling integrity constraints,"v &#233; ronique benzaken , anne doucet",the vldb journal -- the international journal on very large data bases,1995,1,323
221,2326,capturing both types and constraints in data integration,"juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan",sigmod conference,2003,0,324
536,2036,capturing both types and constraints in data integration,"michael benedikt , chee-yong chan , wenfei fan , juliana freire , rajeev rastogi",international conference on management of data,2003,1,324
758,1011,quality-driven integration of heterogenous information systems,"johann christoph freytag , felix naumann , ulf leser",vldb,1999,0,325
541,790,quality-driven integration of heterogenous information systems,"felix naumann , ulf leser , johann christoph freytag",very large data bases,1999,1,325
759,179,image mining in iris : integrated retinal information system,"kheng guan goh , wynne hsu , mong-li lee",sigmod conference,2000,0,326
542,407,image mining in iris : integrated retinal information system,"wynne hsu , mong li lee , kheng guan goh",international conference on management of data,2000,1,326
131,1019,the software information base : a server for reuse,"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos",vldb j.,1995,0,327
547,629,the software information base : a server for reuse,"panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou",the vldb journal -- the international journal on very large data bases,1995,1,327
757,1616,improving access to environmental data using context information,"anthony tomasic , eric simon",sigmod record,1997,0,328
551,1907,improving access to environmental data using context information,"anthony tomasic , eric simon",acm sigmod record,1997,1,328
949,681,spatial queries in dynamic environments,"yufei tao , dimitris papadias",acm trans . database syst .,2003,0,329
552,2073,spatial queries in dynamic environments,"yufei tao , dimitris papadias",acm transactions on database systems ( tods ),2003,1,329
283,437,efficient and transparent application recovery in client-server information systems,"david b. lomet , gerhard weikum",sigmod conference,1998,0,330
553,185,efficient transparent application recovery in client-server information systems,"david lomet , gerhard weikum",international conference on management of data,1998,1,330
310,1121,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,sigmod record,2001,0,331
559,473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001,1,331
952,1476,conceptual schema analysis : techniques and applications,"valeria de antonellis , barbara pernici , maria grazia fugini , silvana castano",acm trans . database syst .,1998,0,332
560,216,conceptual schema analysis : techniques and applications,"s. castano , v. de antonellis , m. g. fugini , b. pernici",acm transactions on database systems ( tods ),1998,1,332
955,719,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",sigmod conference,2002,0,333
562,684,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",international conference on management of data,2002,1,333
172,2062,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000,0,334
563,1217,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang , maria e. orlowska , jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2000,1,334
964,406,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",sigmod conference,2002,0,335
566,718,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",international conference on management of data,2002,1,335
493,312,a hypertext query language for images,li yang,sigmod record,1994,0,336
569,1699,a hypertext query language for images,li yang,acm sigmod record,1994,1,336
494,2172,ofl : a functional execution model for object query languages,"georges gardarin , fernando machuca , philippe pucheral",sigmod conference,1995,0,337
570,1598,ofl : a functional execution model for object query languages,"georges gardarin , fernando machuca , philippe pucheral",international conference on management of data,1995,1,337
495,563,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,0,338
571,370,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm transactions on database systems ( tods ),2000,1,338
970,2376,towards an odmg-compliant visual object query language,"manoj chavda , peter t. wood",vldb,1997,0,339
572,972,towards an odmg-compliant visual object query language,"manoj chavda , peter t. wood",very large data bases,1997,1,339
492,396,rainbow : distributed database system for classroom education and experimental research,"abdelsalam helal , hua li",vldb,2000,0,340
573,1377,rainbow : distributed database system for classroom education and experimental research,"abdelsalam helal , hua li",very large data bases,2000,1,340
407,99,investigation of algebraic query optimisation techniques for database programming languages,"alexandra poulovassilis , carol small",vldb,1994,0,341
574,2247,investigation of algebraic query optimisation techniques for database programming languages,"alexandra poulovassilis , carol small",very large data bases,1994,1,341
971,465,ibm 's db2 universal database demonstrations at vldb '98,"k. bernhard schiefer , karen brannon , guy m. lohman , gene fuh , jim kleewein",vldb,1998,0,342
576,1003,ibm 's db2 universal database demonstrations at vldb '98,"k. bernhard schiefer , jim kleewein , karen brannon , guy m. lohman , gene fuh",very large data bases,1998,1,342
957,438,optimizing queries over multimedia repositories,"luis gravano , surajit chaudhuri",sigmod conference,1996,0,343
577,1958,optimizing queries over multimedia repositories,"surajit chaudhuri , luis gravano",international conference on management of data,1996,1,343
718,630,fast high-dimensional data search in incomplete databases,"kian-lee tan , cheng hian goh , beng chin ooi",vldb,1998,0,344
581,964,fast high-dimensional data search in incomplete databases,"beng chin ooi , cheng hian goh , kian-lee tan",very large data bases,1998,1,344
468,1317,efficient algorithms for mining outliers from large data sets,"kyuseok shim , sridhar ramaswamy , rajeev rastogi",sigmod conference,2000,0,345
583,444,efficient algorithms for mining outliers from large data sets,"sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,2000,1,345
983,994,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999,0,346
589,817,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",very large data bases,1999,1,346
398,1631,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,0,347
590,1097,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",very large data bases,1996,1,347
345,2273,on effective multi-dimensional indexing for strings,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,2000,0,348
594,419,on effective multi-dimensional indexing for strings,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2000,1,348
454,1401,mining multi-dimensional constrained gradients in data cubes,"jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei",vldb,2001,0,349
596,1280,mining multi-dimensional constrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",very large data bases,2001,1,349
456,343,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,0,350
597,293,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",international conference on management of data,2001,1,350
990,2213,a toolkit for negotiation support interfaces to multi-dimensional data,"matthias jarke , stephan jacobs , michael gebhardt",sigmod conference,1997,0,351
598,1835,a toolkit for negotiation support interfaces to multi-dimensional data,"michael gebhardt , matthias jarke , stephan jacobs",international conference on management of data,1997,1,351
401,2160,an annotated bibliography of benchmarks for object databases,akmal b. chaudhri,sigmod record,1995,0,352
599,1579,an annotated bibliography of benchmarks for object databases,akmal b. chaudhri,acm sigmod record,1995,1,352
838,1795,querying a multilevel database : a logical analysis,frédéric cuppens,vldb,1996,0,353
600,1024,querying a multilevel database : a logical analysis,fr &#233; d &#233; ric cuppens,very large data bases,1996,1,353
