ltable_id,rtable_id,label,left_id,left_title,left_category,left_brand,left_modelno,left_price,right_id,right_title,right_category,right_brand,right_modelno,right_price,id
693,8065,0,693,canon mp41dhii printing calculator canon mp41dhii,stationery & office machinery,,,70.88,8065,canon r p170-dh printing calculator printing canon 29.69,,,8532a001aa,,1725
693,12610,0,693,canon mp41dhii printing calculator canon mp41dhii,stationery & office machinery,,,70.88,12610,canon p23-dh v 2 color mini-desktop printing calculator 9492a001aa,printing,canon,,16.0,1726
565,12610,0,565,victor 1570-6 desktop two-color printing calculator stationery & office machinery victor,,,15706,199.88,12610,canon p23-dh v 2 color mini-desktop printing calculator 9492a001aa,printing,canon,,16.0,1727
693,4529,0,693,canon mp41dhii printing calculator canon mp41dhii,stationery & office machinery,,,70.88,4529,canon ls-82z calculator ls82z,basic,canon,,5.84,1728
1963,1019,0,1963,human toolz 3-in-1 netbook pad galaxy black champagne electronics - general 3n1mgc 9.88,,human toolz,,,1019,human toolz 3-in-1 notebook pad galaxy black 3n1ngb 5.99,bags cases,humantoolz,,,1729
2263,1019,0,2263,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,human toolz,3n1mdt,,1019,human toolz 3-in-1 notebook pad galaxy black 3n1ngb 5.99,bags cases,humantoolz,,,1730
1184,1019,0,1184,human toolz 3-in-1 laptop pad galaxy red electronics - general,,human toolz,3n1ngr,9.88,1019,human toolz 3-in-1 notebook pad galaxy black 3n1ngb 5.99,bags cases,humantoolz,,,1731
1963,14903,0,1963,human toolz 3-in-1 netbook pad galaxy black champagne electronics - general 3n1mgc 9.88,,human toolz,,,14903,human toolz 3-in-1 netbook pad water blue 3n1mwb 5.99,bags cases,humantoolz,,,1732
2263,14903,0,2263,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,human toolz,3n1mdt,,14903,human toolz 3-in-1 netbook pad water blue 3n1mwb 5.99,bags cases,humantoolz,,,1733
177,14903,0,177,human toolz 3-in-1 laptop pad designer tan human toolz 9.88,electronics - general,,3n1ndt,,14903,human toolz 3-in-1 netbook pad water blue 3n1mwb 5.99,bags cases,humantoolz,,,1734
1963,6962,0,1963,human toolz 3-in-1 netbook pad galaxy black champagne electronics - general 3n1mgc 9.88,,human toolz,,,6962,human toolz usb mouse 3-in-1 netbook pad bundle mice 17.99,,humantoolz,m3n1m100c,,1735
1963,6961,1,1963,human toolz 3-in-1 netbook pad galaxy black champagne electronics - general 3n1mgc 9.88,,human toolz,,,6961,human toolz 3-in-1 netbook pad galaxy black champagne humantoolz 3n1mgc 5.99,mice,,,,1736
2263,6961,0,2263,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,human toolz,3n1mdt,,6961,human toolz 3-in-1 netbook pad galaxy black champagne humantoolz 3n1mgc 5.99,mice,,,,1737
1184,6961,0,1184,human toolz 3-in-1 laptop pad galaxy red electronics - general,,human toolz,3n1ngr,9.88,6961,human toolz 3-in-1 netbook pad galaxy black champagne humantoolz 3n1mgc 5.99,mice,,,,1738
2549,18325,0,2549,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,18325,new-quartet p563t - euro frame dry-erase board porcelain steel 36 x 24 white aluminum frame - qrtp563t radios quartet,,,,266.0,1739
2404,18325,0,2404,quartet premium dry-erase board in white with aluminum frame 48 w x 36 h quartet 275.79,stationery & office machinery,,,,18325,new-quartet p563t - euro frame dry-erase board porcelain steel 36 x 24 white aluminum frame - qrtp563t radios quartet,,,,266.0,1740
2122,18325,0,2122,3m dry-erase board porcelain 8 x4 aluminum frame stationery & office machinery 3m 707.59,,,,,18325,new-quartet p563t - euro frame dry-erase board porcelain steel 36 x 24 white aluminum frame - qrtp563t radios quartet,,,,266.0,1741
2549,17704,0,2549,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,17704,new-quartet 2544 - magnetic dry-erase board porcelain 48 x 36 white aluminum frame - qrt2544 radios,,quartet,,371.0,1742
2404,17704,0,2404,quartet premium dry-erase board in white with aluminum frame 48 w x 36 h quartet 275.79,stationery & office machinery,,,,17704,new-quartet 2544 - magnetic dry-erase board porcelain 48 x 36 white aluminum frame - qrt2544 radios,,quartet,,371.0,1743
2549,7860,0,2549,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,7860,3m m7248a - melamine dry erase board 72 x 48 aluminum frame 3m,,,,,1744
2122,7860,0,2122,3m dry-erase board porcelain 8 x4 aluminum frame stationery & office machinery 3m 707.59,,,,,7860,3m m7248a - melamine dry erase board 72 x 48 aluminum frame 3m,,,,,1745
2549,16808,0,2549,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,16808,new-quartet p564t - euro frame dry-erase board porcelain steel 48 x 36 white aluminum frame - qrtp564t quartet,radios,,,457.0,1746
2122,16808,0,2122,3m dry-erase board porcelain 8 x4 aluminum frame stationery & office machinery 3m 707.59,,,,,16808,new-quartet p564t - euro frame dry-erase board porcelain steel 48 x 36 white aluminum frame - qrtp564t quartet,radios,,,457.0,1747
2549,14193,0,2549,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,14193,acco brands inc. 2548 magnetic dry-erase board porcelain 96 x 48 white aluminum frame 566.81,audio video accessories,kensington,,,1748
2487,19713,0,2487,iluv micro-sizeusb car charger phone accessories 9.88,,iluv,iad215blk,,19713,dual usb car charger amp 06-ce-dcusb2 5.14,audio video accessories,,,,1749
1247,19713,0,1247,targus universal usb car charger apd0401us 31.88,mp3 accessories,targus,,,19713,dual usb car charger amp 06-ce-dcusb2 5.14,audio video accessories,,,,1750
2018,20646,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,20646,dane-elec 8 gb compactflash memory card da-cf-8192-r dane-elec,blank media,,da-cf-8192-r,10.95,1751
2018,19344,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,19344,wintec filemate 64 gb professioal compactflash card wintec 182.99,memory cards,,3fmcf64gbp-r,,1752
2018,5204,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,5204,wintec filemate 32 gb professioal compactflash card,memory cards,wintec,3fmcf32gbp-r,92.99,1753
2018,5207,1,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,5207,wintec filemate 4 gb compactflash card memory cards 3fmcf4gb-r 14.99,,wintec,,,1754
1992,5207,0,1992,wintec filemate 4gb sdhc secure digital flash memory card usb drives wintec,,,3fmsd4gb-r,7.99,5207,wintec filemate 4 gb compactflash card memory cards 3fmcf4gb-r 14.99,,wintec,,,1755
2018,16450,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,16450,wintec filemate 4 gb class 4 microsd memory card 10.99,memory cards,wintec,3fmusdck4gb-r,,1756
1853,16450,0,1853,sony 16gb class 4 sd memory card sony 0.0,usb drives,,sf16n4/tqp,,16450,wintec filemate 4 gb class 4 microsd memory card 10.99,memory cards,wintec,3fmusdck4gb-r,,1757
1344,16450,0,1344,sony 8gb class 4 sd memory card sony 0.0,usb drives,,sf8n4/tqp,,16450,wintec filemate 4 gb class 4 microsd memory card 10.99,memory cards,wintec,3fmusdck4gb-r,,1758
1992,16450,0,1992,wintec filemate 4gb sdhc secure digital flash memory card usb drives wintec,,,3fmsd4gb-r,7.99,16450,wintec filemate 4 gb class 4 microsd memory card 10.99,memory cards,wintec,3fmusdck4gb-r,,1759
2018,20767,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,20767,wintec filemate 16 gb class 4 microsd memory card wintec 34.65,memory cards,,3fmusdck16gb-r,,1760
1344,20767,0,1344,sony 8gb class 4 sd memory card sony 0.0,usb drives,,sf8n4/tqp,,20767,wintec filemate 16 gb class 4 microsd memory card wintec 34.65,memory cards,,3fmusdck16gb-r,,1761
2018,15200,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,15200,wintec filemate 8 gb s-professional compactflash card wintec,memory cards,,3fmcf8gbs-r,25.99,1762
2018,20768,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,20768,wintec filemate 2 gb class 2 microsd memory card memory cards,,wintec,3fmusdck2gb-r,10.99,1763
2018,11230,0,2018,wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98,,wintec,,,11230,wintec filemate 8 gb compactflash card memory cards wintec,,,3fmcf8gb-r,21.99,1764
1992,11230,0,1992,wintec filemate 4gb sdhc secure digital flash memory card usb drives wintec,,,3fmsd4gb-r,7.99,11230,wintec filemate 8 gb compactflash card memory cards wintec,,,3fmcf8gb-r,21.99,1765
1650,11230,0,1650,duracell 32gb compactflash card usb drives duracell,,,ducf32gbr,64.99,11230,wintec filemate 8 gb compactflash card memory cards wintec,,,3fmcf8gb-r,21.99,1766
278,20657,0,278,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,20657,hc cinema perf tensioned cosmopolitan electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,1767
932,20657,0,932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,20657,hc cinema perf tensioned cosmopolitan electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,1768
814,20657,0,814,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 84986,electronics - general,,,2346.99,20657,hc cinema perf tensioned cosmopolitan electrol - wide format size wide 94 diagonal,projection screens,da-lite,,,1769
278,16318,0,278,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,16318,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,,da-lite,,,1770
1809,16318,0,1809,da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal da-lite 84374,electronics - general,,,3077.99,16318,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,,da-lite,,,1771
932,16318,0,932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,16318,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,,da-lite,,,1772
466,16318,0,466,da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal da-lite,electronics - general,,81108,2500.99,16318,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,,da-lite,,,1773
814,16318,0,814,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 84986,electronics - general,,,2346.99,16318,da-lite 97978 hc cinema vision tensioned cosmopolitan electrol - video format 220 diagonal,,da-lite,,,1774
2082,6749,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73179 167.99,electronics - general,,,,6749,da-lite manual 84 x 84 diagonal square format office wall screen with cherry veneer case and matte white fabric projection screens da-lite,,,,,1775
1135,6749,0,1135,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format electronics - general da-lite 446.99,,,73263,,6749,da-lite manual 84 x 84 diagonal square format office wall screen with cherry veneer case and matte white fabric projection screens da-lite,,,,,1776
2082,6748,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73179 167.99,electronics - general,,,,6748,da-lite manual 120 diagonal video format home theater wall screen with concord veneer case and matte white fabric home audio theater,,da-lite,,,1777
2297,6748,0,2297,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171,electronics - general,,,167.99,6748,da-lite manual 120 diagonal video format home theater wall screen with concord veneer case and matte white fabric home audio theater,,da-lite,,,1778
1571,6748,0,1571,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 87184,electronics - general,,,167.99,6748,da-lite manual 120 diagonal video format home theater wall screen with concord veneer case and matte white fabric home audio theater,,da-lite,,,1779
92,6748,0,92,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format electronics - general da-lite,,,73197,261.99,6748,da-lite manual 120 diagonal video format home theater wall screen with concord veneer case and matte white fabric home audio theater,,da-lite,,,1780
2082,10869,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73179 167.99,electronics - general,,,,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1781
2297,10869,1,2297,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171,electronics - general,,,167.99,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1782
702,10869,0,702,da-lite mahogany veneer model b manual screen with high power fabric - 60 x 60 av format electronics - general 310.99,,da-lite,99735,,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1783
1571,10869,0,1571,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 87184,electronics - general,,,167.99,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1784
92,10869,0,92,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format electronics - general da-lite,,,73197,261.99,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1785
627,10869,0,627,da-lite matte white deluxe model b manual screen - 60 x 80 video format electronics - general 188.99,,da-lite,74698,,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1786
1135,10869,0,1135,da-lite cherry veneer model b manual screen with matte white fabric - 96 x 96 video format electronics - general da-lite 446.99,,,73263,,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1787
993,10869,0,993,da-lite matte white model c with csr manual screen - 50 x 67 video format da-lite,electronics - general,,91841,397.99,10869,medium oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal da-lite,projection screens,,,,1788
2082,10746,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73179 167.99,electronics - general,,,,10746,da-lite manual 84 diagonal video format home theater wall screen with concord veneer case and matte white fabric,home audio theater,da-lite,,,1789
2297,10746,0,2297,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171,electronics - general,,,167.99,10746,da-lite manual 84 diagonal video format home theater wall screen with concord veneer case and matte white fabric,home audio theater,da-lite,,,1790
